Time stamp,GHI (W/m2),DNI (W/m2), DHI (W/m2),Wet bulb temp (C),Dew point temp (C),Energy (kWh)
20/01/1990 23:00,0,0,0,18.7156,18,0
21/01/1990 00:00,0,0,0,18.4984,17.7,0
21/01/1990 01:00,0,0,0,18.6328,18,0
21/01/1990 02:00,0,0,0,18.55,18,0
21/01/1990 03:00,0,0,0,18.8359,18.5,0
21/01/1990 04:00,0,0,0,19.0531,18.8,0
21/01/1990 05:00,15,34,13,19.2531,19,-0.24
21/01/1990 06:00,57,11,54,19.9109,19.3,5.30954
21/01/1990 07:00,147,26,135,20.5562,19.5,18.7026
21/01/1990 08:00,215,27,199,21.4188,20,19.0142
21/01/1990 09:00,257,18,243,22.1,19.9,11.053
21/01/1990 10:00,462,82,389,22.8281,20.1,65.1853
21/01/1990 11:00,840,469,394,23.4578,19.9,444.061
21/01/1990 12:00,1015,779,265,23.1656,20,744.551
21/01/1990 13:00,978,834,204,23.1,20,796.204
21/01/1990 14:00,877,835,174,22.2484,19.9,785.411
21/01/1990 15:00,697,748,162,22.1969,19.7,721.529
21/01/1990 16:00,509,731,109,21.4297,19.4,715.258
21/01/1990 17:00,327,731,62,20.8203,18.9,735.247
21/01/1990 18:00,141,496,50,20.0828,18.9,474.848
21/01/1990 19:00,0,0,0,19.6688,18.7,-0.24
21/01/1990 20:00,0,0,0,19.4594,18.6,0
21/01/1990 21:00,0,0,0,19.3766,18.6,0
21/01/1990 22:00,0,0,0,19.3766,18.6,0
21/01/1990 23:00,0,0,0,18.2703,18,0
22/01/1990 00:00,0,0,0,19.1016,18.6,0
22/01/1990 01:00,0,0,0,19.0016,18.6,0
22/01/1990 02:00,0,0,0,19.8031,18.9,0
22/01/1990 03:00,0,0,0,18.8188,18.5,0
22/01/1990 04:00,0,0,0,18.7844,18.4,0
22/01/1990 05:00,29,68,24,18.2531,18,-0.24
22/01/1990 06:00,142,157,107,19.2687,18.3,129.6
22/01/1990 07:00,221,110,176,19.8094,18.5,89.2625
22/01/1990 08:00,468,337,256,20.9203,19.1,294.469
22/01/1990 09:00,557,267,361,21.4734,19.4,222.494
22/01/1990 10:00,433,49,390,22.3531,19.9,35.5161
22/01/1990 11:00,596,122,480,22.7281,20.1,93.3266
22/01/1990 12:00,580,108,476,23.4156,20.8,82.3543
22/01/1990 13:00,739,331,435,23.5719,21,280.392
22/01/1990 14:00,828,568,352,23.5672,21.1,530.092
22/01/1990 15:00,708,680,225,22.6703,20.4,638.124
22/01/1990 16:00,542,740,135,21.7344,19.7,704.489
22/01/1990 17:00,315,563,105,20.5844,18.9,529.748
22/01/1990 18:00,123,315,67,19.4453,17.7,270.873
22/01/1990 19:00,0,0,0,18.3359,16.7,-0.24
22/01/1990 20:00,0,0,0,17.15,15,0
22/01/1990 21:00,0,0,0,16.6,15.3,0
22/01/1990 22:00,0,0,0,16.1906,15,0
22/01/1990 23:00,0,0,0,16.275,16,0
23/01/1990 00:00,0,0,0,15.6281,15,0
23/01/1990 01:00,0,0,0,15.3969,15,0
23/01/1990 02:00,0,0,0,15.0375,14,0
23/01/1990 03:00,0,0,0,14.6313,14.3,0
23/01/1990 04:00,0,0,0,13.9844,13.4,0
23/01/1990 05:00,14,30,13,13.4531,13.1,-0.24
23/01/1990 06:00,73,40,61,12.9703,10.9,30.455
23/01/1990 07:00,296,362,133,12.6594,9.4,334.117
23/01/1990 08:00,588,748,131,12.3375,7.1,710.058
23/01/1990 09:00,795,902,111,12.5375,7.1,857.151
23/01/1990 10:00,886,824,168,12.6953,6.6,769.341
23/01/1990 11:00,968,833,183,12.9125,7.1,774.941
23/01/1990 12:00,1049,948,139,13.0828,6.9,-0.24
23/01/1990 13:00,1019,975,116,13.0734,7.4,901.787
23/01/1990 14:00,891,931,107,13.0719,8,886.648
23/01/1990 15:00,728,910,80,12.7188,8,869.317
23/01/1990 16:00,546,891,57,12.1656,8,870.987
23/01/1990 17:00,345,782,59,12,7.8,761.694
23/01/1990 18:00,145,496,55,10.8469,7.2,476.585
23/01/1990 19:00,0,0,0,10.4375,6.7,-0.24
23/01/1990 20:00,0,0,0,8.95938,5,0
23/01/1990 21:00,0,0,0,9.39375,5.8,0
23/01/1990 22:00,0,0,0,9.05,5.5,0
23/01/1990 23:00,0,0,0,9.34375,7,0
24/01/1990 00:00,0,0,0,9.07813,6.7,0
24/01/1990 01:00,0,0,0,8.68594,7,0
24/01/1990 02:00,0,0,0,9.8125,7.9,0
24/01/1990 03:00,0,0,0,8.40625,7.5,0
24/01/1990 04:00,0,0,0,8.55,7.5,0
24/01/1990 05:00,17,90,12,7.22812,6,-0.24
24/01/1990 06:00,143,285,78,9.62187,7.2,265.515
24/01/1990 07:00,262,274,150,10.45,7.2,253.236
24/01/1990 08:00,382,221,248,12.1656,7.9,193.832
24/01/1990 09:00,673,576,228,12.2109,7,570.983
24/01/1990 10:00,902,844,167,12.8563,7,829.443
24/01/1990 11:00,996,896,152,13.5141,7,869.234
24/01/1990 12:00,1054,960,133,13.575,7.2,919.663
24/01/1990 13:00,1027,990,111,13.5703,7.2,941.545
24/01/1990 14:00,926,997,88,12.8563,7,951.581
24/01/1990 15:00,769,981,71,13.125,7.9,939.792
24/01/1990 16:00,572,915,68,12.8672,8.1,890.79
24/01/1990 17:00,353,783,68,13.1531,8.9,764.724
24/01/1990 18:00,146,494,57,12.6563,8.9,464.211
24/01/1990 19:00,0,0,0,12.4859,9.1,-0.24
24/01/1990 20:00,0,0,0,12.4328,9.6,0
24/01/1990 21:00,0,0,0,12.3406,9.8,0
24/01/1990 22:00,0,0,0,11.9656,9.9,0
24/01/1990 23:00,0,0,0,11.5906,9.9,0
25/01/1990 00:00,0,0,0,10.9594,9.5,0
25/01/1990 01:00,0,0,0,9.95,8.9,0
25/01/1990 02:00,0,0,0,9.7625,8.9,0
25/01/1990 03:00,0,0,0,8.875,8.3,0
25/01/1990 04:00,0,0,0,8.91875,8.3,0
25/01/1990 05:00,17,112,10,9.30937,8.9,-0.24
25/01/1990 06:00,189,599,52,10.9469,9.3,618.039
25/01/1990 07:00,403,822,59,12.4578,10.1,845.721
25/01/1990 08:00,621,920,69,14.1141,10.1,926.33
25/01/1990 09:00,809,965,81,15.4719,11.3,946.35
25/01/1990 10:00,954,987,95,16.7219,11.9,949.099
25/01/1990 11:00,1041,999,103,17.4719,12,947.321
25/01/1990 12:00,1066,1003,105,17.6594,12.2,943.829
25/01/1990 13:00,1026,1010,93,17.4984,12,950.063
25/01/1990 14:00,925,1013,74,17.1906,12.8,955.876
25/01/1990 15:00,768,987,65,16.6219,11.8,951.716
25/01/1990 16:00,568,915,66,15.9594,11.6,905.301
25/01/1990 17:00,335,783,51,15.5812,11.1,793.942
25/01/1990 18:00,132,491,44,15.3,12,476.082
25/01/1990 19:00,0,0,0,15.0688,12.2,-0.24
25/01/1990 20:00,0,0,0,15.0812,12.3,0
25/01/1990 21:00,0,0,0,15.1547,12.5,0
25/01/1990 22:00,0,0,0,14.9109,12.5,0
25/01/1990 23:00,0,0,0,15.0859,13.9,0
26/01/1990 00:00,0,0,0,14.1094,12.2,0
26/01/1990 01:00,0,0,0,13.5344,12,0
26/01/1990 02:00,0,0,0,13.3031,12,0
26/01/1990 03:00,0,0,0,12.5406,12,0
26/01/1990 04:00,0,0,0,12.4438,12.3,0
26/01/1990 05:00,12,26,11,10.8062,10,-0.24
26/01/1990 06:00,64,20,59,12.5266,12.3,13.6586
26/01/1990 07:00,172,54,149,13.2531,12.8,44.4552
26/01/1990 08:00,314,101,252,15.4969,15.1,84.2179
26/01/1990 09:00,473,173,342,13.9531,12,143.977
26/01/1990 10:00,660,310,388,14.125,11.1,272.068
26/01/1990 11:00,853,557,329,13.2141,9,525.342
26/01/1990 12:00,1008,837,208,13.7766,9,793.363
26/01/1990 13:00,1020,950,143,13.2469,8,895.67
26/01/1990 14:00,924,970,110,12.2172,5.9,921.196
26/01/1990 15:00,769,962,86,12.1156,6.8,921.203
26/01/1990 16:00,558,842,93,11.7188,7.1,824.284
26/01/1990 17:00,244,326,112,12.6125,9,294.601
26/01/1990 18:00,66,52,59,11.6375,8.4,40.1458
26/01/1990 19:00,0,0,0,11.8625,9.3,-0.24
26/01/1990 20:00,0,0,0,12.0969,9.6,0
26/01/1990 21:00,0,0,0,12.1969,9.7,0
26/01/1990 22:00,0,0,0,12.1625,9.5,0
26/01/1990 23:00,0,0,0,11.8719,8.9,0
27/01/1990 00:00,0,0,0,11.5594,8.2,0
27/01/1990 01:00,0,0,0,11.0469,7.3,0
27/01/1990 02:00,0,0,0,10.725,6.9,0
27/01/1990 03:00,0,0,0,10.325,6.6,0
27/01/1990 04:00,0,0,0,10.4594,6.9,0
27/01/1990 05:00,14,25,13,10.7031,7.1,-0.24
27/01/1990 06:00,88,42,76,11.0375,7.6,32.9908
27/01/1990 07:00,298,296,171,11.4688,7.8,270.128
27/01/1990 08:00,303,199,193,11.9172,8,164.432
27/01/1990 09:00,361,68,308,12.2844,7.4,53.3197
27/01/1990 10:00,504,100,417,12.5812,7.1,78.8897
27/01/1990 11:00,616,172,454,12.7516,6.9,137.971
27/01/1990 12:00,777,327,465,12.6,6.4,282.262
27/01/1990 13:00,937,695,299,12.5344,6.6,658.856
27/01/1990 14:00,922,907,162,11.9906,5.9,876.233
27/01/1990 15:00,766,932,105,12.5313,8.4,904.527
27/01/1990 16:00,570,903,77,12.8375,9.8,891.991
27/01/1990 17:00,350,781,69,12.9703,10.9,766.123
27/01/1990 18:00,142,485,56,13.3031,12,460.556
27/01/1990 19:00,0,0,0,13.5281,12.7,-0.24
27/01/1990 20:00,0,0,0,13.5063,12.8,0
27/01/1990 21:00,0,0,0,13.2937,12.3,0
27/01/1990 22:00,0,0,0,12.9688,11.5,0
27/01/1990 23:00,0,0,0,12.4406,9.9,0
28/01/1990 00:00,0,0,0,12.0625,9.4,0
28/01/1990 01:00,0,0,0,11.7281,8.8,0
28/01/1990 02:00,0,0,0,11.2984,8,0
28/01/1990 03:00,0,0,0,11.35,8.4,0
28/01/1990 04:00,0,0,0,11.5844,8.8,0
28/01/1990 05:00,0,0,0,12.0219,10,-0.24
28/01/1990 06:00,68,11,66,12.7188,10.4,5.0227
28/01/1990 07:00,142,11,138,13.5406,11.1,4.96713
28/01/1990 08:00,209,10,204,14.7375,12,3.76186
28/01/1990 09:00,191,4,188,14.9937,12.3,-0.24
28/01/1990 10:00,232,3,229,15.2859,12.5,-0.24
28/01/1990 11:00,271,4,267,15.0125,12,-0.24
28/01/1990 12:00,238,2,235,15.4469,12.6,-0.24
28/01/1990 13:00,230,3,227,15.2156,12.6,-0.24
28/01/1990 14:00,226,4,223,14.7484,13,-0.24
28/01/1990 15:00,182,5,179,14.4734,13.1,-0.24
28/01/1990 16:00,155,8,151,14.3844,13.7,2.391
28/01/1990 17:00,97,8,94,15.0875,14.9,2.6049
28/01/1990 18:00,37,25,35,13.3266,13.1,17.0241
28/01/1990 19:00,0,0,0,13.1094,12.9,-0.24
28/01/1990 20:00,0,0,0,13.3875,13.2,0
28/01/1990 21:00,0,0,0,14.0094,13.8,0
28/01/1990 22:00,0,0,0,14.8875,14.7,0
28/01/1990 23:00,0,0,0,16.3094,16.1,0
29/01/1990 00:00,0,0,0,16.3047,16.2,0
29/01/1990 01:00,0,0,0,16.3094,16,0
29/01/1990 02:00,0,0,0,16.3094,16,0
29/01/1990 03:00,0,0,0,16.0922,15.8,0
29/01/1990 04:00,0,0,0,16.1094,15.9,0
29/01/1990 05:00,0,0,0,16.1047,16,-0.24
29/01/1990 06:00,47,7,46,16.5047,16.3,1.35623
29/01/1990 07:00,154,26,143,16.7047,16.6,17.5523
29/01/1990 08:00,273,40,249,17.0219,17,29.2752
29/01/1990 09:00,459,112,373,17.2703,17,87.218
29/01/1990 10:00,632,189,469,17.2578,16.9,146.839
29/01/1990 11:00,644,140,514,17.0031,16,-0.24
29/01/1990 12:00,467,61,409,16.8109,16.2,-0.24
29/01/1990 13:00,660,239,442,16.3156,15.4,-0.24
29/01/1990 14:00,580,178,428,15.6281,14.9,-0.24
29/01/1990 15:00,408,110,331,14.3125,12.8,-0.24
29/01/1990 16:00,322,151,241,13.0656,11.1,-0.24
29/01/1990 17:00,201,137,152,11.6187,9.1,-0.24
29/01/1990 18:00,83,101,68,10.8844,7.8,-0.24
29/01/1990 19:00,0,0,0,9.85938,6.2,-0.24
29/01/1990 20:00,0,0,0,9.26875,5,0
29/01/1990 21:00,0,0,0,8.84688,4.4,0
29/01/1990 22:00,0,0,0,8.64688,4.2,0
29/01/1990 23:00,0,0,0,8.6125,3.9,0
30/01/1990 00:00,0,0,0,8.90625,5.5,0
30/01/1990 01:00,0,0,0,9.19687,6.3,0
30/01/1990 02:00,0,0,0,9.725,8.1,0
30/01/1990 03:00,0,0,0,9.6875,7.2,0
30/01/1990 04:00,0,0,0,9.7875,7.3,0
30/01/1990 05:00,0,0,0,9.2625,6.1,-0.24
30/01/1990 06:00,168,480,67,9.80625,6.6,449.996
30/01/1990 07:00,319,469,136,9.78125,5.8,438.613
30/01/1990 08:00,472,433,216,10.1969,4.8,-0.24
30/01/1990 09:00,640,515,256,9.85312,4.6,471.618
30/01/1990 10:00,784,587,278,10.0625,4.3,542.619
30/01/1990 11:00,867,624,285,10.1531,5.1,580.498
30/01/1990 12:00,884,636,279,10.3156,4.3,590.487
30/01/1990 13:00,848,640,261,10.5891,4.8,599.092
30/01/1990 14:00,762,634,233,10.3406,4.8,603.874
30/01/1990 15:00,629,606,201,10.6313,5.6,583.592
30/01/1990 16:00,424,439,182,10.5,5.9,416.259
30/01/1990 17:00,208,203,132,10.6438,5.9,171.417
30/01/1990 18:00,73,94,58,10.1594,6.4,76.542
30/01/1990 19:00,0,0,0,9.89375,6.4,-0.24
30/01/1990 20:00,0,0,0,9.80625,6.4,0
30/01/1990 21:00,0,0,0,9.62344,6.4,0
30/01/1990 22:00,0,0,0,9.54062,6.4,0
30/01/1990 23:00,0,0,0,9.2625,6.2,0
31/01/1990 00:00,0,0,0,9.475,6.6,0
31/01/1990 01:00,0,0,0,9.60938,6.9,0
31/01/1990 02:00,0,0,0,9.73438,7.8,0
31/01/1990 03:00,0,0,0,9.6875,7.1,0
31/01/1990 04:00,0,0,0,9.77031,7.1,0
31/01/1990 05:00,0,0,0,9.88125,5.9,-0.24
31/01/1990 06:00,45,10,43,10.2453,7.1,4.51157
31/01/1990 07:00,141,27,129,10.6156,7.1,20.0517
31/01/1990 08:00,218,29,201,11.1719,8,21.5564
31/01/1990 09:00,254,29,231,11.4781,7.3,21.0707
31/01/1990 10:00,588,254,366,11.8094,7.3,220.575
31/01/1990 11:00,890,550,377,12.1437,7.8,535.701
31/01/1990 12:00,943,675,301,12.3359,7.8,656.573
31/01/1990 13:00,913,711,261,12.6094,8.2,689.091
31/01/1990 14:00,812,711,220,12.4969,7.8,682.719
31/01/1990 15:00,670,719,164,12.4344,8.7,698.35
31/01/1990 16:00,502,726,111,12.2813,8.9,712.056
31/01/1990 17:00,313,701,68,12.2375,9.1,694.845
31/01/1990 18:00,125,452,48,11.7063,8.9,420.53
31/01/1990 19:00,0,0,0,11.6187,9.1,-0.24
31/01/1990 20:00,0,0,0,11.475,9.1,0
31/01/1990 21:00,0,0,0,11.4312,9.1,0
31/01/1990 22:00,0,0,0,11.4094,9.1,0
31/01/1990 23:00,0,0,0,11.5578,8.9,0
01/02/1990 00:00,0,0,0,11.6531,9.3,0
01/02/1990 01:00,0,0,0,11.5922,9.3,0
01/02/1990 02:00,0,0,0,11.6406,8.9,0
01/02/1990 03:00,0,0,0,11.6094,9.3,0
01/02/1990 04:00,0,0,0,11.5922,9.3,0
01/02/1990 05:00,0,0,0,11.9,10.1,-0.24
01/02/1990 06:00,61,18,57,11.9844,9.3,11.3918
01/02/1990 07:00,189,71,159,12.3719,9.5,58.1975
01/02/1990 08:00,281,69,241,12.5688,9.1,54.3188
01/02/1990 09:00,462,159,341,13.3125,9.9,129.285
01/02/1990 10:00,715,386,381,13.8781,10.3,348.576
01/02/1990 11:00,809,450,391,14.5875,10.8,411.519
01/02/1990 12:00,793,397,416,14.4438,10.8,351.834
01/02/1990 13:00,794,487,349,14.6,11,439.346
01/02/1990 14:00,771,634,246,14.1516,10.8,586.854
01/02/1990 15:00,685,745,163,14.2125,11,698.037
01/02/1990 16:00,474,575,158,13.9641,10.8,539.417
01/02/1990 17:00,215,218,131,13.8375,11,177.704
01/02/1990 18:00,66,67,57,13.3156,10.4,50.134
01/02/1990 19:00,0,0,0,13.0719,10.3,-0.24
01/02/1990 20:00,0,0,0,12.9109,10.1,0
01/02/1990 21:00,0,0,0,12.8844,10.3,0
01/02/1990 22:00,0,0,0,12.8406,10.3,0
01/02/1990 23:00,0,0,0,12.6406,10.1,0
02/02/1990 00:00,0,0,0,12.5406,10,0
02/02/1990 01:00,0,0,0,12.475,10.2,0
02/02/1990 02:00,0,0,0,12.3141,10,0
02/02/1990 03:00,0,0,0,12.2312,10,0
02/02/1990 04:00,0,0,0,12.3141,9.9,0
02/02/1990 05:00,0,0,0,12.4406,9.9,-0.24
02/02/1990 06:00,145,110,76,12.5594,9.5,87.6776
02/02/1990 07:00,299,406,140,12.9172,9.3,376.951
02/02/1990 08:00,576,729,147,13.4578,9.1,688.999
02/02/1990 09:00,805,924,119,13.8719,9.3,880.698
02/02/1990 10:00,919,958,98,14.5594,9.7,903.094
02/02/1990 11:00,967,927,107,14.8813,10,883.975
02/02/1990 12:00,950,876,117,15.3031,10.4,821.303
02/02/1990 13:00,893,875,93,15.2594,10.8,820.237
02/02/1990 14:00,776,828,90,15.25,11,768.54
02/02/1990 15:00,618,739,95,14.9969,11.2,694.322
02/02/1990 16:00,426,652,81,14.7047,11.2,616.691
02/02/1990 17:00,204,425,58,14.4562,11.2,389.881
02/02/1990 18:00,53,64,26,14.125,11,47.0439
02/02/1990 19:00,0,0,0,13.9203,11,-0.24
02/02/1990 20:00,0,0,0,13.6938,11,0
02/02/1990 21:00,0,0,0,13.9844,11.5,0
02/02/1990 22:00,0,0,0,14.175,12.1,0
02/02/1990 23:00,0,0,0,14.5562,13.1,0
03/02/1990 00:00,0,0,0,14.5469,13.2,0
03/02/1990 01:00,0,0,0,14.4766,13.5,0
03/02/1990 02:00,0,0,0,14.1812,13,0
03/02/1990 03:00,0,0,0,14.4063,13.7,0
03/02/1990 04:00,0,0,0,14.2719,13.5,0
03/02/1990 05:00,0,0,0,14.6844,14,-0.24
03/02/1990 06:00,75,37,67,14.2781,12.6,27.6415
03/02/1990 07:00,217,124,166,14.3625,12.1,102.473
03/02/1990 08:00,397,239,257,14.3125,11,196.145
03/02/1990 09:00,485,202,338,14.8656,11.4,160.908
03/02/1990 10:00,571,182,415,15.1625,11.2,142.075
03/02/1990 11:00,598,150,460,15.4156,11,117.704
03/02/1990 12:00,685,222,475,15.6891,11.5,174.026
03/02/1990 13:00,898,664,295,15.7406,11.8,613.522
03/02/1990 14:00,910,929,142,16.0344,13,-0.24
03/02/1990 15:00,752,932,100,15.5125,12.4,878.933
03/02/1990 16:00,525,764,111,15.3156,12.7,728.162
03/02/1990 17:00,237,308,120,14.6156,11.8,266.305
03/02/1990 18:00,68,70,58,14.7969,12.7,52.028
03/02/1990 19:00,0,0,0,14.6313,12.7,-0.24
03/02/1990 20:00,0,0,0,14.6656,12.9,0
03/02/1990 21:00,0,0,0,14.3703,12.4,0
03/02/1990 22:00,0,0,0,14.1531,12,0
03/02/1990 23:00,0,0,0,13.9922,11.8,0
04/02/1990 00:00,0,0,0,13.575,11.5,0
04/02/1990 01:00,0,0,0,13.3875,11.3,0
04/02/1990 02:00,0,0,0,12.9875,10.9,0
04/02/1990 03:00,0,0,0,12.9781,11.3,0
04/02/1990 04:00,0,0,0,12.8562,11.3,0
04/02/1990 05:00,0,0,0,13.2031,12,-0.24
04/02/1990 06:00,69,40,61,13.5828,11.8,30.7754
04/02/1990 07:00,194,104,151,14.2531,12.2,86.9943
04/02/1990 08:00,384,243,240,14.9906,11.8,205.303
04/02/1990 09:00,647,544,243,15.9031,13.1,513.812
04/02/1990 10:00,722,475,321,16.6609,13.6,431.314
04/02/1990 11:00,754,389,393,17.5688,14.9,337.307
04/02/1990 12:00,955,745,252,17.4844,14,-0.24
04/02/1990 13:00,1005,955,136,17.5453,14,-0.24
04/02/1990 14:00,906,978,97,16.85,12.9,-0.24
04/02/1990 15:00,749,967,75,16.8531,13.5,-0.24
04/02/1990 16:00,551,909,67,16.1437,13.1,-0.24
04/02/1990 17:00,331,771,64,15.9953,13.1,736.467
04/02/1990 18:00,124,448,61,14.9375,12.3,401.805
04/02/1990 19:00,0,0,0,14.4063,12.1,-0.24
04/02/1990 20:00,0,0,0,13.9266,12.1,0
04/02/1990 21:00,0,0,0,14.0609,12.3,0
04/02/1990 22:00,0,0,0,14.0297,12.6,0
04/02/1990 23:00,0,0,0,13.9937,13.1,0
05/02/1990 00:00,0,0,0,14.2281,13.4,0
05/02/1990 01:00,0,0,0,14.3969,14,0
05/02/1990 02:00,0,0,0,14.6016,14,0
05/02/1990 03:00,0,0,0,14.6875,14.5,0
05/02/1990 04:00,0,0,0,14.7969,14.3,0
05/02/1990 05:00,0,0,0,14.8719,14,-0.24
05/02/1990 06:00,137,365,63,15.1437,13.6,332.39
05/02/1990 07:00,354,694,80,15.6156,13.1,677.649
05/02/1990 08:00,586,892,75,16.2437,13.1,-0.24
05/02/1990 09:00,777,947,85,16.6031,12.4,887.905
05/02/1990 10:00,925,971,100,17.0484,12.2,897.074
05/02/1990 11:00,1015,980,112,17.3109,11.9,917.364
05/02/1990 12:00,1039,980,116,17.7234,12.7,895.596
05/02/1990 13:00,983,958,112,17.9094,13.2,879.149
05/02/1990 14:00,880,954,94,17.9203,14.1,-0.24
05/02/1990 15:00,733,945,76,17.4844,14,882.918
05/02/1990 16:00,499,768,86,17.1953,14.3,726.474
05/02/1990 17:00,239,399,95,16.6469,14,360.646
05/02/1990 18:00,75,159,51,16.375,14.6,121.713
05/02/1990 19:00,0,0,0,16.1219,14.6,-0.24
05/02/1990 20:00,0,0,0,15.9813,15,0
05/02/1990 21:00,0,0,0,15.8469,14.7,0
05/02/1990 22:00,0,0,0,15.7813,14.7,0
05/02/1990 23:00,0,0,0,15.7281,15,0
06/02/1990 00:00,0,0,0,15.5844,14.9,0
06/02/1990 01:00,0,0,0,15.275,15,0
06/02/1990 02:00,0,0,0,14.8719,14,0
06/02/1990 03:00,0,0,0,14.7219,14.6,0
06/02/1990 04:00,0,0,0,14.5313,14.1,0
06/02/1990 05:00,0,0,0,14.4141,14,-0.24
06/02/1990 06:00,82,61,69,14.6656,12.9,47.5542
06/02/1990 07:00,236,188,160,15.2813,12.4,156.25
06/02/1990 08:00,451,407,215,16.3922,13.1,375.605
06/02/1990 09:00,660,589,229,17.0438,12.2,562.614
06/02/1990 10:00,727,487,317,18.0766,12.7,449.608
06/02/1990 11:00,726,351,403,18.65,11.8,309.641
06/02/1990 12:00,768,381,409,19.9344,14.5,337.795
06/02/1990 13:00,875,667,273,20.325,15.5,627.386
06/02/1990 14:00,846,828,165,20.5125,17,775.23
06/02/1990 15:00,663,740,148,20.5078,17.1,704.4
06/02/1990 16:00,445,562,144,20.2141,17.5,533.983
06/02/1990 17:00,215,264,119,20.2297,18,226.999
06/02/1990 18:00,66,91,52,19.1406,17.4,69.5056
06/02/1990 19:00,0,0,0,18.5828,17.2,-0.24
06/02/1990 20:00,0,0,0,17.3781,16,0
06/02/1990 21:00,0,0,0,17.3687,16.3,0
06/02/1990 22:00,0,0,0,17.0031,16,0
06/02/1990 23:00,0,0,0,16.8766,16,0
07/02/1990 00:00,0,0,0,16.3281,15.7,0
07/02/1990 01:00,0,0,0,16.1969,15.7,0
07/02/1990 02:00,0,0,0,16.2922,16,0
07/02/1990 03:00,0,0,0,16.0875,16,0
07/02/1990 04:00,0,0,0,16.275,16,0
07/02/1990 05:00,0,0,0,16.8875,16.7,-0.24
07/02/1990 06:00,140,405,61,17.3344,16.1,377.175
07/02/1990 07:00,343,650,93,18.0891,16.1,638.546
07/02/1990 08:00,513,645,151,18.3937,14.9,614.983
07/02/1990 09:00,595,452,271,19.6594,16.1,412.479
07/02/1990 10:00,760,543,297,20.1313,16.1,499.531
07/02/1990 11:00,815,508,350,20.975,16.9,464.494
07/02/1990 12:00,678,253,441,20.55,16.3,203.428
07/02/1990 13:00,744,432,356,20.4578,16.3,383.036
07/02/1990 14:00,815,764,192,20.1766,16.9,708.794
07/02/1990 15:00,711,864,113,19.4844,16.4,811.353
07/02/1990 16:00,470,656,120,18.7563,16.3,617.385
07/02/1990 17:00,277,631,71,17.6734,15,598.379
07/02/1990 18:00,51,429,21,17.4875,16,375.164
07/02/1990 19:00,0,0,0,17.0516,15.9,-0.24
07/02/1990 20:00,0,0,0,16.8766,16,0
07/02/1990 21:00,0,0,0,16.3594,15.5,0
07/02/1990 22:00,0,0,0,16.2156,15.3,0
07/02/1990 23:00,0,0,0,16.375,16,0
08/02/1990 00:00,0,0,0,15.975,15.6,0
08/02/1990 01:00,0,0,0,15.7875,15.6,0
08/02/1990 02:00,0,0,0,15.3969,15,0
08/02/1990 03:00,0,0,0,15.2094,15,0
08/02/1990 04:00,0,0,0,15.6875,15.5,0
08/02/1990 05:00,0,0,0,16.1875,16,-0.24
08/02/1990 06:00,93,115,69,17.0719,16.3,93.1209
08/02/1990 07:00,310,508,107,17.7219,16.4,486.021
08/02/1990 08:00,559,823,92,18.9672,17.1,783.831
08/02/1990 09:00,748,899,97,19.2828,16.7,843.574
08/02/1990 10:00,894,927,112,19.85,16.7,855.029
08/02/1990 11:00,985,940,123,19.8391,16,872.744
08/02/1990 12:00,1011,947,123,20.1,16.3,866.993
08/02/1990 13:00,974,958,109,19.8391,16,881.19
08/02/1990 14:00,875,961,88,19.4984,16,-0.24
08/02/1990 15:00,721,949,67,18.8156,15.5,892.75
08/02/1990 16:00,526,900,55,18.3359,15.2,861.397
08/02/1990 17:00,310,764,54,17.9219,15,737.224
08/02/1990 18:00,37,425,30,17.5984,15.2,375.016
08/02/1990 19:00,0,0,0,17.2672,15.2,-0.24
08/02/1990 20:00,0,0,0,17.1531,15.4,0
08/02/1990 21:00,0,0,0,17.0438,15.5,0
08/02/1990 22:00,0,0,0,16.8344,15.6,0
08/02/1990 23:00,0,0,0,16.5422,15.6,0
09/02/1990 00:00,0,0,0,16.1938,15.5,0
09/02/1990 01:00,0,0,0,15.9844,15.4,0
09/02/1990 02:00,0,0,0,15.6797,15.2,0
09/02/1990 03:00,0,0,0,15.4969,15.1,0
09/02/1990 04:00,0,0,0,15.4844,14.9,0
09/02/1990 05:00,0,0,0,15.375,15.1,-0.24
09/02/1990 06:00,135,446,50,16.3125,14.9,411.076
09/02/1990 07:00,341,719,69,16.9188,14.9,697.202
09/02/1990 08:00,544,810,88,17.9656,14.9,-0.24
09/02/1990 09:00,737,877,103,18.275,15.1,820.953
09/02/1990 10:00,896,935,109,18.7594,15.1,-0.24
09/02/1990 11:00,986,949,119,18.7687,14.9,871.178
09/02/1990 12:00,1013,956,119,19.2,14.9,-0.24
09/02/1990 13:00,976,966,105,19.0344,14.9,-0.24
09/02/1990 14:00,875,968,85,18.6594,15.1,-0.24
09/02/1990 15:00,720,953,66,18.2797,14.9,-0.24
09/02/1990 16:00,524,900,55,17.8172,15.1,851.138
09/02/1990 17:00,307,761,54,17.4813,15.1,725.73
09/02/1990 18:00,39,418,28,17.0969,15.2,366.357
09/02/1990 19:00,0,0,0,16.8438,15.4,-0.24
09/02/1990 20:00,0,0,0,16.8344,15.5,0
09/02/1990 21:00,0,0,0,16.7906,15.5,0
09/02/1990 22:00,0,0,0,16.7906,15.5,0
